from,to,date,value
412420,2710232,2017-05-21,50000000000.0
17,2710505,2017-05-21,31420000000.0
17,1941301,2017-05-21,13723493830.0
2709952,2713475,2017-05-21,3866756840.0
17,2710505,2017-05-21,72570000000.0
17,2710505,2017-05-21,58390000000.0
321910,2713523,2017-05-21,10941657400.0
2710050,17,2017-05-21,15000000000.0
17,467161,2017-05-21,178986000000.0
2710050,17,2017-05-21,35000000000.0
74302,298409,2017-05-21,199000000000.0
2713532,2709952,2017-05-21,35000000000.0
17,2710505,2017-05-21,25990000000.0
17,2713515,2017-05-21,58357753470.0
2709952,2713521,2017-05-21,19702310.0
17,2713303,2017-05-21,183595167540.0
2713539,2335302,2017-05-21,962200000000.0
2708179,2708180,2017-05-21,150000000.0
2707830,17,2017-05-21,86456848540.0
2336186,2713339,2017-05-21,327000000000.0
2712761,1755414,2017-05-21,7200000000.0
2709952,252456,2017-05-21,8625089460.0
2708861,2708862,2017-05-21,1772819530.0
252758,2713513,2017-05-21,28000000000.0
2713523,2709952,2017-05-21,10941657400.0
17,1755414,2017-05-21,28830408540.0
1752587,2713534,2017-05-21,50000250000.0
2707830,17,2017-05-21,58899070050.0
17,239540,2017-05-21,1099117027230.0
2713509,2713510,2017-05-21,303729100000.0
254786,345309,2017-05-21,100000000.0
86810,2713527,2017-05-21,141000000000.0
2204,2707830,2017-05-21,31484383160.0
2709390,17,2017-05-21,5737416420.0
2713528,2709952,2017-05-21,1010000000.0
17,2713538,2017-05-21,23427358010.0
2709952,2710050,2017-05-21,37000000000.0
17,2710505,2017-05-21,41990000000.0
17,2708179,2017-05-21,100000000.0
121895,2713540,2017-05-21,17000000000.0
2713511,203615,2017-05-21,29328400000.0
17,1941486,2017-05-21,28934586140.0
2708445,17,2017-05-21,14000000000.0
17,2710505,2017-05-21,32970000000.0
17,2712419,2017-05-21,58670000000.0
17,2710505,2017-05-21,51990000000.0
2710232,17,2017-05-21,50000000000.0
17,309216,2017-05-21,28900357380.0
2713524,252820,2017-05-21,146191700000.0
358209,2713536,2017-05-21,50000000.0
17,247295,2017-05-21,8681123990.0
1942283,2708180,2017-05-21,150000000.0
17,2712563,2017-05-21,68612665360.0
463609,2713545,2017-05-21,1801471010.0
2336186,2713339,2017-05-21,2000000000.0
2713509,2713510,2017-05-21,100000000.0
2711764,342950,2017-05-21,3222177418.0
17,2484307,2017-05-21,634832307690.0
74302,298409,2017-05-21,200000000000.0
17,2710505,2017-05-21,28990000000.0
2713526,2712649,2017-05-21,300000000000.0
2713543,2709952,2017-05-21,14900000000.0
17,1755414,2017-05-21,2176155450.0
17,2713321,2017-05-21,7995190510.0
2709952,227290,2017-05-21,8789969550.0
17,2709952,2017-05-21,42990000000.0
17,2713522,2017-05-21,10690000000.0
328704,2713516,2017-05-21,5315008940.0
256505,1268534,2017-05-21,2000000000.0
256505,1268534,2017-05-21,50000000.0
17,2710645,2017-05-21,19031872410.0
17,2713507,2017-05-21,5548876900.0
36834,2713518,2017-05-21,2000000000.0
2709952,2713535,2017-05-21,1292184100.0
17,1755414,2017-05-21,4164943970.0
2337263,467161,2017-05-21,88300199690.0
2713472,2710148,2017-05-21,900000000.0
2713526,2712649,2017-05-21,28954700000.0
2204,2709390,2017-05-21,5737416420.0
17,2709952,2017-05-21,55990000000.0
256505,36834,2017-05-21,2000000000.0
2713541,2335302,2017-05-21,589540000000.0
2709390,17,2017-05-21,4518178500.0
451674,2713530,2017-05-21,1000977290.0
17,2710645,2017-05-21,19232287360.0
333776,2713517,2017-05-21,1000000000.0
17,2336379,2017-05-21,490000000.0
2204,2707830,2017-05-21,58899070050.0
346062,253104,2017-05-21,11829000000.0
17,2710505,2017-05-21,19990000000.0
2709952,2712805,2017-05-21,737438100.0
2711438,2712761,2017-05-21,4800000000.0
1755414,2712432,2017-05-21,28830408547.0
2709952,350885,2017-05-21,34999000000.0
2707830,17,2017-05-21,57071424250.0
2713526,2712649,2017-05-21,220000000000.0
2709952,431948,2017-05-21,172520070.0
17,2710505,2017-05-21,36390000000.0
17,255620,2017-05-21,49990000000.0
17,2709952,2017-05-21,24990000000.0
2713526,2712649,2017-05-21,100000000000.0
2335732,2713508,2017-05-21,505810000000.0
121895,2711709,2017-05-21,200000000.0
2709952,124083,2017-05-21,10316559000.0
17,252812,2017-05-21,15629738200.0
2337263,2712337,2017-05-21,5205726940.0
2713530,2709952,2017-05-21,1000977290.0
17,160817,2017-05-21,3490000000.0
2258361,2712992,2017-05-21,10000000000.0
333888,2713531,2017-05-21,4131000000.0
308086,2713542,2017-05-21,1000000000.0
2204,2707830,2017-05-21,73707542510.0
2713512,2709952,2017-05-21,35000000000.0
17,2713281,2017-05-21,20322504370.0
2709952,124083,2017-05-21,7472370000.0
2709952,124083,2017-05-21,6368423710.0
17,2710505,2017-05-21,43990000000.0
2713526,2712649,2017-05-21,350000000000.0
2713534,1752587,2017-05-21,50000250000.0
2713544,1756527,2017-05-21,22000000000.0
2709952,124083,2017-05-21,9273344420.0
17,2713352,2017-05-21,230385930.0
17,2713474,2017-05-21,5467000000.0
2713540,2709952,2017-05-21,17000000000.0
17,37414,2017-05-21,652120810.0
17,2713248,2017-05-21,3767550000.0
17,2713248,2017-05-21,3869263720.0
2707830,17,2017-05-21,74803221320.0
2709952,2713506,2017-05-21,1743594180.0
2713525,2090427,2017-05-21,14005000000.0
2709952,2713533,2017-05-21,1093873280.0
451674,2713528,2017-05-21,1010000000.0
86810,2713527,2017-05-21,135000000000.0
2709952,2712643,2017-05-21,36248615270.0
2709832,17,2017-05-21,15000000000.0
2713541,2335302,2017-05-21,10000000000.0
17,2713515,2017-05-21,51990000000.0
17,2710505,2017-05-21,59990000000.0
2713499,2710148,2017-05-21,210000000.0
2713541,2335302,2017-05-21,5000000000.0
2473190,2713071,2017-05-21,8694355050.0
2709952,249577,2017-05-21,1604150540.0
17,2710688,2017-05-21,11647293880.0
2710050,17,2017-05-21,36000000000.0
2709952,327126,2017-05-21,286536230.0
1755414,2711438,2017-05-21,2176155458.0
121895,2713543,2017-05-21,14900000000.0
346062,253104,2017-05-21,3395000000.0
333888,2713531,2017-05-21,4130563050.0
2204,2707830,2017-05-21,74803221320.0
2713519,2713520,2017-05-21,99240934070.0
1755414,2713368,2017-05-21,854786238.0
17,2713318,2017-05-21,12526860590.0
2337263,2712344,2017-05-21,2698000000.0
2713502,2713546,2017-05-21,14878548780.0
2709952,327126,2017-05-21,919329350.0
2709952,431948,2017-05-21,5029801970.0
2336186,2713339,2017-05-21,329279000000.0
2713526,2712649,2017-05-21,22000000000.0
2713469,2710148,2017-05-21,390000000.0
17,2711653,2017-05-21,12028134830.0
2713545,2709952,2017-05-21,1801471010.0
203323,2708445,2017-05-21,1000000000.0
17,2708179,2017-05-21,9369296670.0
2709952,2713514,2017-05-21,10047781440.0
2713525,2090427,2017-05-21,1000000000.0
2710050,17,2017-05-21,37000000000.0
2709952,2713506,2017-05-21,2905129100.0
17,2710505,2017-05-21,24990000000.0
2709952,2710050,2017-05-21,36000000000.0
17,2713318,2017-05-21,36539225860.0
17,2710645,2017-05-21,19184693580.0
2713541,2335302,2017-05-21,574500000000.0
256505,252758,2017-05-21,27284388300.0
2713526,2712649,2017-05-21,4000000000.0
2709952,2710050,2017-05-21,15000000000.0
2709952,412420,2017-05-21,869737870.0
17,20447,2017-05-21,2816923080.0
2707830,17,2017-05-21,24457317390.0
17,1941301,2017-05-21,990000000.0
17,2713529,2017-05-21,27680000000.0
17,2710505,2017-05-21,22990000000.0
2204,2707830,2017-05-21,24457317390.0
17,2713321,2017-05-21,9332890610.0
2713526,2712649,2017-05-21,250000000000.0
2709952,124083,2017-05-21,14830980000.0
2713526,2712649,2017-05-21,200000000.0
2709952,2709876,2017-05-21,754715420.0
17,2710505,2017-05-21,56190000000.0
17,2712419,2017-05-21,58150000000.0
2204,2707830,2017-05-21,86456848540.0
17,1941301,2017-05-21,7233681460.0
17,2713278,2017-05-21,15612189930.0
17,2709952,2017-05-21,39990000000.0
17,2710505,2017-05-21,29790000000.0
300618,2713512,2017-05-21,35000000000.0
333776,2713517,2017-05-21,18705661420.0
17,2710505,2017-05-21,59270000000.0
1755414,2711438,2017-05-21,4164943973.0
333888,2713531,2017-05-21,1000000000.0
17,2713157,2017-05-21,19981955240.0
2204,2707830,2017-05-22,65057426290.0
2713205,2713589,2017-05-22,914750000.0
17,2710505,2017-05-22,40990000000.0
73156,2708972,2017-05-22,10000000000.0
17,2710505,2017-05-22,34990000000.0
2710050,17,2017-05-22,49000000000.0
2709952,2712660,2017-05-22,4860000000.0
358209,2713557,2017-05-22,5801000000.0
202797,2713591,2017-05-22,250000000000.0
2086777,2713574,2017-05-22,20000000000.0
17,2710505,2017-05-22,94330000000.0
1713946,2713573,2017-05-22,815709100000.0
17,467509,2017-05-22,66220565720.0
17,2713485,2017-05-22,45434333380.0
17,2711653,2017-05-22,42697896650.0
2713561,2713562,2017-05-22,20000000000.0
2204,2711392,2017-05-22,18687664280.0
2709952,2710050,2017-05-22,22000000000.0
256505,2710758,2017-05-22,4000000000.0
2709952,2712803,2017-05-22,7021729010.0
1755414,242850,2017-05-22,365390719.0
2713533,2710148,2017-05-22,1093873280.0
17,2710645,2017-05-22,19526631330.0
256505,1941026,2017-05-22,49950000000.0
256505,2713575,2017-05-22,229090479200.0
2713572,1755414,2017-05-22,13268000000.0
17,2710645,2017-05-22,19468184440.0
256505,2709506,2017-05-22,47825500000.0
2713570,2713571,2017-05-22,7517900000.0
2713568,1755414,2017-05-22,96057072150.0
17,91317,2017-05-22,4990000000.0
17,2713026,2017-05-22,100990025480.0
17,2710505,2017-05-22,17090000000.0
17,209713,2017-05-22,32201386920.0
2709952,2712071,2017-05-22,31500000000.0
17,2710505,2017-05-22,34680000000.0
2713548,2713549,2017-05-22,10000000000.0
256505,1713946,2017-05-22,815709198500.0
2709952,2595999,2017-05-22,28146980.0
17,306798,2017-05-22,158158462300.0
17,2710505,2017-05-22,44740000000.0
1941026,2713431,2017-05-22,49949900000.0
7223,2705609,2017-05-22,14000000000.0
17,2710505,2017-05-22,36690000000.0
2713574,2709952,2017-05-22,20000000000.0
1755414,2709532,2017-05-22,13258000000.0
2713551,2709952,2017-05-22,1258242300.0
298409,2713581,2017-05-22,1000000000.0
2713576,2713577,2017-05-22,17890880500.0
17,2713502,2017-05-22,6951002220.0
17,2710645,2017-05-22,19388994730.0
17,2713477,2017-05-22,12873457200.0
17,2713340,2017-05-22,9175622740.0
17,2712915,2017-05-22,29463938660.0
2709952,2712660,2017-05-22,1584000000.0
2712298,2713558,2017-05-22,897500000.0
17,2710505,2017-05-22,55990000000.0
2709952,2711508,2017-05-22,33064351400.0
86810,2713527,2017-05-22,148718000000.0
2713552,2709952,2017-05-22,35302693140.0
2713591,17,2017-05-22,572205917550.0
2713558,2709952,2017-05-22,897500000.0
253403,2713568,2017-05-22,96057072150.0
17,2712915,2017-05-22,64781374960.0
2709952,2704690,2017-05-22,22889919280.0
17,2710505,2017-05-22,63790000000.0
2713587,17,2017-05-22,140000000000.0
300583,2708277,2017-05-22,1000000000000.0
2204,2707830,2017-05-22,45129476640.0
1755414,2335643,2017-05-22,237820839.0
2713500,2713569,2017-05-22,200000000.0
256505,2710872,2017-05-22,2058000000000.0
221692,2713583,2017-05-22,742358110.0
2709952,2595999,2017-05-22,34482497170.0
71708,2713591,2017-05-22,572205917550.0
17,2710505,2017-05-22,16960000000.0
256505,299533,2017-05-22,17450000000.0
17,2713248,2017-05-22,10767388340.0
1424546,2713261,2017-05-22,100000000000.0
2709952,2713475,2017-05-22,2195954690.0
17,2710505,2017-05-22,74390000000.0
17,2710505,2017-05-22,73790000000.0
86810,2713527,2017-05-22,148710000000.0
2709952,2712803,2017-05-22,11295255640.0
17,2713304,2017-05-22,103185637050.0
249577,2713559,2017-05-22,1604100000.0
17,1941301,2017-05-22,10880906570.0
1680003,2713554,2017-05-22,40000000000.0
17,2712563,2017-05-22,109831393800.0
2204,2707830,2017-05-22,32682376460.0
2710688,2710148,2017-05-22,11647293880.0
17,2709952,2017-05-22,74990000000.0
17,2710505,2017-05-22,55190000000.0
2709952,212214,2017-05-22,2754538100.0
2258361,2712992,2017-05-22,4000000000.0
204279,2713547,2017-05-22,13000000000.0
17,2712915,2017-05-22,42739026380.0
2709952,2711508,2017-05-22,4876080000.0
2711392,17,2017-05-22,18687664280.0
1755414,2709532,2017-05-22,96047072150.0
17,2713318,2017-05-22,11990000000.0
8617,2204,2017-05-22,800000000000.0
1755414,2709532,2017-05-22,2490000000.0
17,1755414,2017-05-22,2173598160.0
17,2713340,2017-05-22,36318999060.0
93795,2713563,2017-05-22,5012000000.0
17,2711976,2017-05-22,22706639570.0
2713592,252345,2017-05-22,10000000.0
193450,2713553,2017-05-22,68438400000.0
2711459,2713595,2017-05-22,5000000000.0
2710050,17,2017-05-22,38000000000.0
244673,2713564,2017-05-22,24000000000.0
17,2709952,2017-05-22,55990000000.0
2709952,2712660,2017-05-22,5905140000.0
17,2710505,2017-05-22,56360000000.0
2709952,2713560,2017-05-22,2267966650.0
2709952,2711459,2017-05-22,4999000000.0
17,2710505,2017-05-22,74070000000.0
2709952,2712660,2017-05-22,6822169180.0
2710050,17,2017-05-22,22000000000.0
17,2710505,2017-05-22,43990000000.0
17,2710645,2017-05-22,13609033340.0
17,2710505,2017-05-22,53990000000.0
17,2710645,2017-05-22,19340885980.0
2204,2709390,2017-05-22,2811239860.0
2713261,17,2017-05-22,100000000000.0
2712803,2713593,2017-05-22,20000000000.0
17,91317,2017-05-22,16990000000.0
17,2710505,2017-05-22,82840000000.0
2709952,34333,2017-05-22,6553832630.0
17,2709952,2017-05-22,98990000000.0
2711438,2712761,2017-05-22,2500000000.0
2709952,2178,2017-05-22,3009809090.0
2709952,2712660,2017-05-22,5037000000.0
17,2710505,2017-05-22,69420000000.0
17,2710505,2017-05-22,42190000000.0
17,2710505,2017-05-22,32490000000.0
2712344,2713566,2017-05-22,1010000000.0
17,2713303,2017-05-22,29496798120.0
17,2709952,2017-05-22,37990000000.0
256417,2713552,2017-05-22,35302693140.0
17,2713087,2017-05-22,18380000000.0
2709952,2710050,2017-05-22,40000000000.0
17,2710645,2017-05-22,7616436290.0
17,2710505,2017-05-22,26990000000.0
2709952,2713550,2017-05-22,3091187500.0
2713563,2709952,2017-05-22,5012000000.0
2707830,17,2017-05-22,65057426290.0
2713205,2713590,2017-05-22,914750000.0
1755414,2335643,2017-05-22,2173598166.0
2707830,17,2017-05-22,32682376460.0
17,2713253,2017-05-22,80976812670.0
2709952,2712660,2017-05-22,5327615250.0
2204,2707830,2017-05-22,63251691740.0
358209,2713555,2017-05-22,50000000.0
73156,2708972,2017-05-22,20000000000.0
2709952,2713594,2017-05-22,29253363500.0
2713591,17,2017-05-22,250000000000.0
2713592,252345,2017-05-22,29990000000.0
8617,2204,2017-05-22,500000000000.0
2709952,2713588,2017-05-22,1000000000.0
17,2713241,2017-05-22,136376077680.0
17,2712915,2017-05-22,2015525790.0
17,2713343,2017-05-22,141657000000.0
17,2709952,2017-05-22,15990000000.0
1680003,2713556,2017-05-22,13021614610.0
2713549,17,2017-05-22,10000000000.0
17,2710688,2017-05-22,23074074450.0
17,2713184,2017-05-22,26990465240.0
2712761,1755414,2017-05-22,2500000000.0
17,2710505,2017-05-22,21990000000.0
2713008,17,2017-05-22,6200000000.0
2709390,17,2017-05-22,2811239860.0
465958,2713587,2017-05-22,140000000000.0
2713205,2713585,2017-05-22,914750000.0
17,2713515,2017-05-22,52014519730.0
17,2713321,2017-05-22,10716557650.0
2712344,2713567,2017-05-22,1010000000.0
2708277,17,2017-05-22,1000000000000.0
17,2713586,2017-05-22,19583896730.0
17,2709952,2017-05-22,46990000000.0
2709952,2713594,2017-05-22,18570554400.0
17,2713248,2017-05-22,9833704040.0
256505,2335633,2017-05-22,338566245500.0
17,2710505,2017-05-22,28390000000.0
2706945,2712820,2017-05-22,2770000000.0
2709952,2712660,2017-05-22,4180000000.0
2709952,2712660,2017-05-22,1010592580.0
2707830,17,2017-05-22,45129476640.0
17,2713248,2017-05-22,23905119490.0
17,2708179,2017-05-22,7696865940.0
2710050,17,2017-05-22,2000000000.0
17,2710645,2017-05-22,19292929020.0
2709952,34333,2017-05-22,3446167370.0
2709952,2712660,2017-05-22,5536156150.0
2710148,2707830,2017-05-22,13105479420.0
17,2713538,2017-05-22,8213703480.0
2713560,2337263,2017-05-22,2267966650.0
17,2710505,2017-05-22,56900000000.0
2713205,2713589,2017-05-22,880000000.0
2710050,17,2017-05-22,40000000000.0
2707830,17,2017-05-22,13105479420.0
2713546,2709952,2017-05-22,14878548780.0
2712340,2713584,2017-05-22,6000000000.0
2709952,2712660,2017-05-22,5712105930.0
2709952,2711459,2017-05-22,5000000000.0
17,2712915,2017-05-22,145722230150.0
2709952,2704690,2017-05-22,19770991590.0
2713578,2709952,2017-05-22,22000000000.0
251538,2713579,2017-05-22,15000000000.0
2709952,2712803,2017-05-22,4594542550.0
2712728,2713580,2017-05-22,35000000000.0
2713577,2709952,2017-05-22,17890880500.0
17,2713551,2017-05-22,1258242300.0
17,2712915,2017-05-22,70277830330.0
17,2710505,2017-05-22,31450000000.0
465958,2713587,2017-05-22,10000000000.0
2711764,342950,2017-05-22,10000000000.0
17,2710505,2017-05-22,30990000000.0
2709952,2710050,2017-05-22,2000000000.0
2713556,2709952,2017-05-22,13021614610.0
2707830,17,2017-05-22,63251691740.0
1755251,7223,2017-05-22,22000000000.0
2713555,358209,2017-05-22,50000000.0
2709952,2713594,2017-05-22,29762564000.0
17,209713,2017-05-22,11420029000.0
2712828,2713572,2017-05-22,13268000000.0
17,2713236,2017-05-22,28109698280.0
17,2713343,2017-05-22,199990000000.0
78831,2713008,2017-05-22,6200000000.0
2709952,2713475,2017-05-22,17562394500.0
17,2713596,2017-05-22,13000000000.0
2709952,2710050,2017-05-22,38000000000.0
2713554,2709952,2017-05-22,40000000000.0
17,2713582,2017-05-22,1595431220.0
2709952,2710050,2017-05-22,49000000000.0
2709952,2712660,2017-05-22,4236000000.0
237503,2713578,2017-05-22,22000000000.0
2709952,2713475,2017-05-22,21697036840.0
2713587,17,2017-05-22,10000000000.0
17,2709952,2017-05-22,27990000000.0
2709952,2713550,2017-05-22,748621210.0
17,2712563,2017-05-22,143560373330.0
17,2710505,2017-05-22,61990000000.0
17,2713340,2017-05-22,9154265850.0
17,2713248,2017-05-22,8497087390.0
456650,2713565,2017-05-22,100000000000.0
2709952,2712660,2017-05-22,6349220910.0
358209,2713557,2017-05-22,200000000.0
17,2709952,2017-05-22,29990000000.0
17,2713582,2017-05-22,6224375000.0
17,2713248,2017-05-22,9889539550.0
2713628,2709952,2017-05-23,25000000000.0
17,2713600,2017-05-23,91844500000.0
2713601,251965,2017-05-23,32269400000.0
17,2712872,2017-05-23,33310000000.0
250424,1941224,2017-05-23,30465353250.0
17,2713618,2017-05-23,18722394370.0
17,2713610,2017-05-23,510000000.0
2713587,17,2017-05-23,200000000000.0
17,2712872,2017-05-23,39971690000.0
2709952,2712473,2017-05-23,4234936260.0
17,2713477,2017-05-23,95980674610.0
17,2713234,2017-05-23,45990000000.0
2713631,2713632,2017-05-23,7500000000.0
2709952,2707525,2017-05-23,14646940510.0
17,2712872,2017-05-23,39990000000.0
2337263,2713622,2017-05-23,719887553650.0
17,311540,2017-05-23,251338627000.0
2709952,245566,2017-05-23,20291947100.0
2606006,2712977,2017-05-23,1000000000.0
114590,2713599,2017-05-23,44273036370.0
17,2710505,2017-05-23,49990000000.0
2713608,17,2017-05-23,2000000000.0
17,2710505,2017-05-23,61820000000.0
2709952,2711592,2017-05-23,120885720.0
17,2712872,2017-05-23,23990000000.0
2709952,2711772,2017-05-23,20510112650.0
17,2713612,2017-05-23,440000000.0
1755414,2709532,2017-05-23,2990000000.0
2711592,2713602,2017-05-23,130000000.0
256505,870687,2017-05-23,1000000000.0
17,2709952,2017-05-23,4990000000.0
17,2709952,2017-05-23,31990000000.0
2713615,2709952,2017-05-23,4999000000.0
73156,2708972,2017-05-23,30000000000.0
2709952,2713616,2017-05-23,5000000000.0
2711438,2713623,2017-05-23,3000000000.0
2713630,2709952,2017-05-23,710670130.0
2709952,2712031,2017-05-23,27872239430.0
2713580,2709952,2017-05-23,35000000000.0
2709952,246773,2017-05-23,14030729660.0
2709952,245566,2017-05-23,28479063220.0
2713620,2713621,2017-05-23,388000000000.0
17,2710505,2017-05-23,62890000000.0
2713597,2713598,2017-05-23,14172672170.0
34333,2713626,2017-05-23,10000000000.0
17,2712872,2017-05-23,23470900000.0
2713607,2709952,2017-05-23,35000000000.0
2711976,8617,2017-05-23,135590387760.0
2712761,1755414,2017-05-23,3000000000.0
11385,2713607,2017-05-23,35000000000.0
17,2710505,2017-05-23,19990000000.0
2708572,17,2017-05-23,40286038940.0
17,2713627,2017-05-23,40276038940.0
17,255620,2017-05-23,11990000000.0
2710666,17,2017-05-23,50000000000.0
2709952,2713514,2017-05-23,1505022410.0
2709952,2712721,2017-05-23,3169441040.0
