from,to,date,value
239569,49,2017-06-22,1.0012e+22
4376515,72360,2017-06-22,5.6689779809e+20
4243301,4389127,2017-06-22,8.60719846e+19
193337,77402,2017-06-22,8.698e+20
4389064,49,2017-06-22,1.04e+21
193337,4379686,2017-06-22,9.0027393e+20
2199797,2199798,2017-06-22,3.006e+21
4376515,4379025,2017-06-22,1.155509014e+19
49,126760,2017-06-22,1e+18
193337,4247267,2017-06-22,7.1887027e+20
49,4389154,2017-06-22,9.58e+20
4376515,4651,2017-06-22,8.135105057e+19
4376515,217921,2017-06-22,2.92973908e+19
4389108,4389109,2017-06-22,2e+19
193337,4379453,2017-06-22,2.4696744e+20
193337,4100948,2017-06-22,2e+18
4376515,2062012,2017-06-22,6.562093527e+19
193337,4376427,2017-06-22,7.98e+19
4376515,2082238,2017-06-22,2.528680335e+19
193337,4383225,2017-06-22,3.67e+18
49,4385002,2017-06-22,3.5297651869e+20
4376515,254365,2017-06-22,5.08684438e+18
93812,4389014,2017-06-22,1e+19
193337,4383015,2017-06-22,1.679629e+19
193337,338156,2017-06-22,3e+17
4387150,49,2017-06-22,1.2e+20
4376515,3842372,2017-06-22,7.523541126e+19
193337,4389066,2017-06-22,3.7476921e+20
4261402,4377350,2017-06-22,1.3e+20
193337,109041,2017-06-22,1e+21
4376515,4026371,2017-06-22,3.35491163e+18
193337,4373061,2017-06-22,9.98e+19
193337,216911,2017-06-22,9.8e+18
4376515,4123820,2017-06-22,4.74992786e+19
193337,4376427,2017-06-22,3.2361083e+20
4376515,2712906,2017-06-22,6.069946437e+19
4376515,4384606,2017-06-22,2.0649208e+17
49,4389037,2017-06-22,3.1875912187e+20
4376515,2099555,2017-06-22,1.169783944e+19
231783,4389087,2017-06-22,7e+22
193337,254365,2017-06-22,8e+17
193337,4248506,2017-06-22,3.859e+19
2100094,457344,2017-06-22,4.99866041e+20
49,15028,2017-06-22,2.7054588467e+20
49,4389149,2017-06-22,3.3363809258e+20
49,4389180,2017-06-22,1e+18
4376515,297542,2017-06-22,5.2154183638e+20
4376515,4221370,2017-06-22,2.0983794859e+20
49,4389227,2017-06-22,3.97821135e+18
4389002,249705,2017-06-22,9.999999999999998e+16
193337,4383015,2017-06-22,1.518e+20
193337,4378223,2017-06-22,1.10086471e+21
4376515,4144188,2017-06-22,1.386344218e+20
49,4386483,2017-06-22,4e+18
4376515,341474,2017-06-22,1.470057422e+20
4376515,4193996,2017-06-22,2.502637051e+19
4377727,4389076,2017-06-22,6.4884e+19
193337,4387590,2017-06-22,1.8e+18
49,4378671,2017-06-22,1.70179619747e+21
4389164,4389164,2017-06-22,1.16240983e+18
193337,4389162,2017-06-22,6.271322e+19
193337,2100429,2017-06-22,4.073734e+19
4376515,4371356,2017-06-22,3.93688099e+19
193337,216911,2017-06-22,4.488e+20
4376515,437303,2017-06-22,2.97192217e+19
72630,4380083,2017-06-22,5e+20
49,458780,2017-06-22,4.0351213525e+20
4386332,49,2017-06-22,1.23e+20
4374533,4386483,2017-06-22,7.836585146e+19
4389165,49,2017-06-22,1.0537808304e+20
193337,250922,2017-06-22,6.888422e+20
49,4388757,2017-06-22,9.965e+20
43609,4376574,2017-06-22,1e+18
2194447,4389101,2017-06-22,2e+21
49,4383689,2017-06-22,1.6198483017e+20
4376515,4240929,2017-06-22,4.897870775e+19
193337,461356,2017-06-22,1.598e+20
241338,241338,2017-06-22,2e+19
4376515,4374622,2017-06-22,3.599595427e+19
49,323802,2017-06-22,8.1694247725e+20
74374,39449,2017-06-22,2.5e+20
3064778,4389204,2017-06-22,1.3691789e+20
4376515,4388824,2017-06-22,5.098e+20
193337,4389229,2017-06-22,6.926411e+19
4380476,4376780,2017-06-22,1e+19
2200622,49,2017-06-22,1.199e+21
49,81116,2017-06-22,2.717049341e+19
4373114,4388909,2017-06-22,7.1e+19
4376515,4182852,2017-06-22,8.121586138e+19
193337,1748593,2017-06-22,2.8e+18
49,2738059,2017-06-22,2.71172437e+18
193337,4389061,2017-06-22,9.998e+20
4376515,72360,2017-06-22,5.6524912555e+20
4376515,4262588,2017-06-22,1.1803210894e+20
193337,2708496,2017-06-22,8e+17
193337,4371789,2017-06-22,4.98e+19
321303,4389233,2017-06-22,5e+21
1739042,4389025,2017-06-22,1.12e+18
193337,4151357,2017-06-22,9.8e+18
4220762,4389075,2017-06-22,8e+20
4389105,4389106,2017-06-22,6.720790901e+19
4376515,4384490,2017-06-22,4.9531118791e+20
193337,4385278,2017-06-22,9.8360882e+20
291398,4373779,2017-06-22,1e+21
193337,240658,2017-06-22,6.468053e+19
4376515,4384394,2017-06-22,1.784980148e+19
193337,1994610,2017-06-22,5.5033235e+20
4389067,4389068,2017-06-22,4.750287456e+19
4376515,4389119,2017-06-22,8.9121609e+17
49,440108,2017-06-22,1.5893556109e+20
4376515,328346,2017-06-22,2.25448364e+19
4376515,4379289,2017-06-22,3.911047651e+19
4388835,4263471,2017-06-22,3.28875e+20
193337,464733,2017-06-22,2.287314e+20
459479,4386624,2017-06-22,1.99e+20
4376515,461200,2017-06-22,4.31666741e+18
4376515,4389100,2017-06-22,2.87879507e+19
49,4389070,2017-06-22,3.1956961809e+20
4376515,4243544,2017-06-22,3.465389316e+19
4376515,3075386,2017-06-22,4.6258987226e+20
2025461,4387569,2017-06-22,1e+21
4376515,2026684,2017-06-22,9.573293576e+19
193337,4208724,2017-06-22,2.8e+18
49,89967,2017-06-22,1.11085467222e+21
4376515,2012419,2017-06-22,1.00220634e+18
4376515,4389073,2017-06-22,1.516169566e+19
4376515,4222361,2017-06-22,3.695538728e+19
4376515,4386585,2017-06-22,1.1259351e+19
4389010,82338,2017-06-22,7e+19
193337,4389189,2017-06-22,9.9e+19
4376515,4032254,2017-06-22,2.839351381e+19
344923,4389136,2017-06-22,1.79618799e+21
49,4389070,2017-06-22,4e+18
193337,4389030,2017-06-22,1.739864e+19
193337,4389117,2017-06-22,4.756423e+20
4376515,4380015,2017-06-22,2.426382376e+20
49,2906651,2017-06-22,1.313858355e+19
236932,4389123,2017-06-22,3.16e+20
49,4389166,2017-06-22,9.758243812e+19
335249,4389077,2017-06-22,2e+21
4376515,4389175,2017-06-22,7.88424501e+18
4376515,103431,2017-06-22,1.5929092156e+20
193337,206194,2017-06-22,6.58e+19
241338,4378363,2017-06-22,2e+19
49,4388757,2017-06-22,3.9875e+18
49,4389070,2017-06-22,2.40822917103e+21
193337,217921,2017-06-22,1.718536e+19
72783,242576,2017-06-22,3.355704698e+19
4376515,2025205,2017-06-22,9.2349217e+17
193337,4378978,2017-06-22,5e+16
193337,4389044,2017-06-22,1.2398e+21
4376515,4389226,2017-06-22,3.76603817e+18
193337,4378981,2017-06-22,5e+16
193337,4383015,2017-06-22,8.48e+19
4225087,4389179,2017-06-22,4.6e+19
49,4388757,2017-06-22,1.07485402739e+21
193337,4249052,2017-06-22,5.15e+19
4376515,2085435,2017-06-22,1.129876476e+19
2194843,4389104,2017-06-22,5.497e+18
4376515,1420134,2017-06-22,6.42118959e+18
4388837,49,2017-06-22,9.69e+20
4376515,254365,2017-06-22,2.6611392e+18
4373303,49,2017-06-22,1.269725206e+21
246611,4389042,2017-06-22,1.559458e+21
193337,231408,2017-06-22,1.998e+20
4376515,4170819,2017-06-22,1.845264153e+19
4376515,356197,2017-06-22,9.20457996e+18
463154,4386452,2017-06-22,1.73e+21
4376515,2715117,2017-06-22,8.090597359e+19
193337,452615,2017-06-22,1.0998e+21
4376515,328346,2017-06-22,3.5943e+19
4376515,4251430,2017-06-22,1.8535344563e+20
4376515,4213170,2017-06-22,2.328575349e+19
344923,4389128,2017-06-22,1e+20
193337,4389059,2017-06-22,2.98e+19
4250669,4389165,2017-06-22,1.0537808304e+20
193337,2470160,2017-06-22,2.2479015e+20
31589,4389121,2017-06-22,5e+20
4376515,4156574,2017-06-22,8.073412146e+19
49,4388754,2017-06-22,8.789659724e+19
4376515,4223019,2017-06-22,6.286564691e+19
4376515,4389083,2017-06-22,2.0113981357e+20
4376515,4222874,2017-06-22,1.67991801e+18
4376515,4389137,2017-06-22,3.2482468e+17
49,4190710,2017-06-22,2.0048370641e+20
4221692,2071648,2017-06-22,2.588715272e+19
4376515,39015,2017-06-22,2.4733326503e+20
1739042,4389025,2017-06-22,1.879e+21
49,4389224,2017-06-22,7.98136109e+18
2478827,4376765,2017-06-22,6.34e+20
49,1873435,2017-06-22,3.2334959666e+20
255585,4388965,2017-06-22,3.7e+21
4376515,4174769,2017-06-22,1.1448187783e+20
4376515,338156,2017-06-22,8.109841584e+19
4376515,4084773,2017-06-22,5.748865516e+19
4376651,4376652,2017-06-22,5.5330556544e+20
4389040,8617,2017-06-22,1.5e+22
193337,2200410,2017-06-22,4.8205972e+20
193337,4380609,2017-06-22,3.0971199736e+20
49,303781,2017-06-22,5.809727904e+19
4376515,4233732,2017-06-22,4.9145067329e+20
193337,4024732,2017-06-22,1.7e+20
4383131,4383135,2017-06-22,8.83295859144e+21
49,4389070,2017-06-22,4.3515152602e+20
1747716,1721650,2017-06-22,5e+18
193337,4389122,2017-06-22,2e+20
4376515,4389102,2017-06-22,1.0231290379e+20
193337,310881,2017-06-22,5.5033235e+20
4376515,4202575,2017-06-22,8.464529876e+19
4376515,3462984,2017-06-22,7.18271387e+18
193337,4389029,2017-06-22,1.679392e+20
4376515,4233732,2017-06-22,2.6792373907e+20
4376515,4389169,2017-06-22,3.80835939e+18
4376515,30543,2017-06-22,1.1012752613e+20
49,237210,2017-06-22,3.80437787e+19
4376515,4026371,2017-06-22,1.400041311e+19
4376515,392653,2017-06-22,1.068453346e+19
4376515,4383147,2017-06-22,2.2373745278e+20
4376515,2749871,2017-06-22,1.01254477e+18
105807,4376589,2017-06-22,1e+21
4376515,4221730,2017-06-22,4.201486903e+20
4389228,49,2017-06-22,6.09822869e+20
231408,4389082,2017-06-22,2e+20
248373,4371177,2017-06-22,6.60863e+20
2100094,457344,2017-06-22,1e+18
4376515,4389078,2017-06-22,5.90724201e+18
49,250598,2017-06-22,3.5155493829e+20
4374533,4380627,2017-06-22,3.343270997e+19
49,4389154,2017-06-22,2.499e+21
4389193,4389194,2017-06-22,5.23332913e+18
4376515,4243544,2017-06-22,2.979826414e+19
193337,1748115,2017-06-22,1.138e+20
4376515,4389208,2017-06-22,8.014041747e+19
193337,4389190,2017-06-22,9.67e+19
235817,257014,2017-06-22,1e+21
1747716,4380609,2017-06-22,2.32203583e+18
4376515,4222975,2017-06-22,2.57991295e+18
4376515,4035151,2017-06-22,3.16995886e+20
4376515,4034008,2017-06-22,1.5759401993e+20
4376515,4250536,2017-06-22,5.10879527e+18
193337,4151357,2017-06-22,3.298e+20
49,4383709,2017-06-22,1.465563094e+19
39449,49,2017-06-22,2.5e+20
49,4389142,2017-06-22,1.0018933531e+20
4376515,3075386,2017-06-22,4.6303767518e+20
49,244653,2017-06-22,2.6e+20
193337,254869,2017-06-22,1e+22
4376515,4373947,2017-06-22,2.6534503357e+20
4379064,4379064,2017-06-22,8.5e+20
193337,40151,2017-06-22,8e+17
2712421,2712427,2017-06-22,2.201761173e+22
4389023,49,2017-06-22,9.9e+19
4389054,3825064,2017-06-22,5e+18
193337,4372742,2017-06-22,3.18e+19
193337,234224,2017-06-22,1.10086471e+21
49,4389051,2017-06-22,1.15e+21
315468,4389046,2017-06-22,1e+20
4376515,4389219,2017-06-22,2.4648975069e+20
223141,4389032,2017-06-22,2e+18
4374533,4389230,2017-06-22,3.8e+18
4376515,214576,2017-06-22,9.127779758e+19
49,4389085,2017-06-22,7.62522831e+18
193337,298729,2017-06-22,1.10086471e+21
4376515,4107855,2017-06-22,1.0280138792e+20
4376515,3075386,2017-06-22,4.68909627e+20
4376515,4203673,2017-06-22,2.26490085e+18
224503,253867,2017-06-22,2.5e+19
49,4389149,2017-06-22,9e+18
49,4129404,2017-06-22,7.9280301e+18
4376515,4380019,2017-06-22,1.2209914969e+20
4389191,4389195,2017-06-22,5e+19
49,4383709,2017-06-22,6.3852147003e+20
4388992,4146049,2017-06-22,1e+18
4376515,4389187,2017-06-22,1.6910711174e+20
4376515,4227688,2017-06-22,3.1144782269e+20
4376515,4389155,2017-06-22,3.1204698e+18
49,4371350,2017-06-22,1.7004922257e+20
49,4389172,2017-06-22,1e+18
2757961,49,2017-06-22,7e+19
4376515,4238454,2017-06-22,3.40881862e+18
4376515,4387902,2017-06-22,3.28790916e+18
193337,1941717,2017-06-22,9.98e+19
4376515,458344,2017-06-22,3.1093008639e+20
193337,4030091,2017-06-22,1.513939e+19
4389364,1747716,2017-06-23,9.8e+18
193337,2045304,2017-06-23,8e+17
49,97547,2017-06-23,3.1165e+19
4388840,4376515,2017-06-23,1.472057422e+20
4389259,49,2017-06-23,3.909e+21
49,343566,2017-06-23,1.2219910714e+20
8138,4389269,2017-06-23,1.55e+18
2759971,49,2017-06-23,9.2427184299e+20
4376515,4371608,2017-06-23,6.37133518e+18
193337,4373241,2017-06-23,2.797625e+19
4389372,4376515,2017-06-23,2.2e+19
4376515,4383131,2017-06-23,4.297351726e+20
207731,8138,2017-06-23,7.5e+20
4383309,49,2017-06-23,5e+20
251667,49,2017-06-23,7.759309195e+19
4376515,4375823,2017-06-23,2.301334336e+19
4389379,4376515,2017-06-23,5e+19
4388972,4389363,2017-06-23,3.1586450674e+20
236167,4378638,2017-06-23,1e+21
251011,104860,2017-06-23,4e+19
4030753,4380545,2017-06-23,2e+20
49,4223799,2017-06-23,5.50878e+19
193337,4376515,2017-06-23,3.9998e+21
2195658,4389320,2017-06-23,1e+20
4376515,4189415,2017-06-23,4.302471723e+19
193337,2743799,2017-06-23,1.00055e+21
231408,4389339,2017-06-23,2.1894723429e+20
4261402,4377350,2017-06-23,3.5e+20
4376515,4382620,2017-06-23,2.009397846e+19
4389385,4376515,2017-06-23,8e+17
4376515,4174752,2017-06-23,5.449361851e+19
4388689,1747716,2017-06-23,2.392127188967118e+21
4376515,402289,2017-06-23,5.2790354042e+20
231408,4389322,2017-06-23,2e+20
2712906,4389375,2017-06-23,6.069946437e+19
4374533,4389230,2017-06-23,2.498e+20
193337,1748950,2017-06-23,2.0225578e+20
4376515,4377687,2017-06-23,2.9225009763e+20
4376515,437303,2017-06-23,2.409792355e+19
4376515,1747981,2017-06-23,1.673365478e+19
455455,4389303,2017-06-23,3.3584461423e+20
4376515,4238409,2017-06-23,6.998408525e+19
193337,4375061,2017-06-23,9.98e+19
193337,439039,2017-06-23,8e+17
4379471,1747716,2017-06-23,3e+20
4241001,338321,2017-06-23,1e+18
49,128962,2017-06-23,1.2603820533e+20
193337,28390,2017-06-23,9.998e+20
409951,455901,2017-06-23,1.1435e+19
4376515,342282,2017-06-23,3.4181081265e+20
4388997,4376515,2017-06-23,2.539139137e+19
4376515,248150,2017-06-23,4.136209233e+19
4376515,4146373,2017-06-23,9.64772371e+18
193337,4375938,2017-06-23,3.48e+19
74442,49,2017-06-23,3.1381168e+20
4376515,4377687,2017-06-23,2.9307208062e+20
4376515,192974,2017-06-23,2.467007896e+19
4375938,1747716,2017-06-23,3.48e+19
458344,1749082,2017-06-23,1.57e+20
4376515,4383131,2017-06-23,4.26164244e+20
4388930,4376515,2017-06-23,4.58e+20
409951,455901,2017-06-23,1e+18
193337,4161015,2017-06-23,2.16975191e+21
461586,4389328,2017-06-23,5e+20
4386458,4385908,2017-06-23,2.2706485e+20
193337,10403,2017-06-23,8e+17
4376515,4217823,2017-06-23,3.73161139e+18
193337,4386603,2017-06-23,3.114315e+19
193337,10403,2017-06-23,3e+17
4389230,49,2017-06-23,2.498e+20
193337,1698826,2017-06-23,1.933698e+19
4376515,301176,2017-06-23,5.2780119298e+20
193337,4376427,2017-06-23,6.9568547e+20
3064778,4389204,2017-06-23,1e+20
49,4223066,2017-06-23,2.996307542e+19
4376515,2048491,2017-06-23,1.50332656e+18
2243337,347406,2017-06-23,2.2708938507e+20
4376515,4252495,2017-06-23,9.64438987e+18
193337,238598,2017-06-23,2.08e+19
4389384,4389385,2017-06-23,8e+17
4376515,382421,2017-06-23,2.8772518e+17
203008,4386882,2017-06-23,8e+19
193337,4385884,2017-06-23,3.458e+20
4389293,3278017,2017-06-23,8.68e+19
2054261,4370279,2017-06-23,2.5e+20
3087068,4389237,2017-06-23,2e+18
4376515,196454,2017-06-23,6.280077336e+19
4389010,82338,2017-06-23,7e+19
4389265,4374533,2017-06-23,4.7e+19
4382552,4378220,2017-06-23,2.0
371761,4388195,2017-06-23,2e+20
49,4165657,2017-06-23,8.60225652e+18
4376515,4385250,2017-06-23,8.496281261e+19
4376515,4374378,2017-06-23,1.2821034872e+20
193337,2197342,2017-06-23,3.049525e+19
49,239154,2017-06-23,5.9e+19
4376515,2023685,2017-06-23,8.442185219e+19
4389402,1747716,2017-06-23,1e+21
4376515,4377242,2017-06-23,4.72e+20
4248900,4386478,2017-06-23,1e+20
193337,2045304,2017-06-23,4.88e+19
4389293,3278017,2017-06-23,1e+20
4376515,302038,2017-06-23,7.024375442e+19
193337,2485518,2017-06-23,2.9998e+21
193337,4127764,2017-06-23,3e+17
193337,64580,2017-06-23,1.1767e+20
3842687,49,2017-06-23,6.0379863e+20
465219,4389022,2017-06-23,5.2e+19
4376515,343556,2017-06-23,2e+19
49,4389265,2017-06-23,9.47086721e+18
4376515,4375973,2017-06-23,4.2049622342e+20
4376515,2058729,2017-06-23,1.9754932801e+20
193337,4376083,2017-06-23,8.881807e+19
4376515,4375823,2017-06-23,2.9307208062e+20
4223352,3059185,2017-06-23,4.103710675e+20
49,4226548,2017-06-23,2.307269928e+19
2059157,4386804,2017-06-23,1e+19
4389320,49,2017-06-23,5e+19
193337,341913,2017-06-23,3.418e+20
4227707,344454,2017-06-23,9.4044e+17
4376515,4169863,2017-06-23,1.071506456e+19
193337,4389335,2017-06-23,2.3898e+21
193337,2743799,2017-06-23,5e+16
4376515,4389236,2017-06-23,5.30027793e+18
4376515,4031810,2017-06-23,3.50360385e+18
4380545,49,2017-06-23,2e+20
193337,4389348,2017-06-23,5.28e+19
4380545,49,2017-06-23,1e+20
4376515,4033106,2017-06-23,5.94532365e+18
4245920,4389309,2017-06-23,1.8069458678e+20
4377727,4386747,2017-06-23,7.39e+19
104860,251006,2017-06-23,2e+19
49,239154,2017-06-23,3.49e+20
4376515,2041333,2017-06-23,8.4021554e+18
193337,4389335,2017-06-23,1.95953e+18
4388869,4376515,2017-06-23,6.63e+20
193337,1748593,2017-06-23,3.407e+20
4376515,4211594,2017-06-23,6.301612002e+19
4389326,49,2017-06-23,1.2e+20
4376515,4376689,2017-06-23,4.96488665e+19
4388879,1747716,2017-06-23,7.8e+18
4376515,4389246,2017-06-23,3.6492136945e+20
4372005,193334,2017-06-23,1e+19
4388847,1747716,2017-06-23,1e+22
4376515,4375973,2017-06-23,4.3348428268e+20
193337,4379606,2017-06-23,2.6327567e+20
4389362,4389392,2017-06-23,9.319929287e+19
193337,252719,2017-06-23,3.042635e+19
1747716,4370158,2017-06-23,3.871625e+19
4377727,4386747,2017-06-23,1.1420038e+20
193337,338321,2017-06-23,9.98e+19
49,4389265,2017-06-23,4.7e+19
4376515,297165,2017-06-23,4.1688655072e+20
29517,4380545,2017-06-23,1e+19
4376515,39015,2017-06-23,1.5753424504e+20
4376515,3497010,2017-06-23,2.112339995e+19
4376515,4180143,2017-06-23,2.519139137e+19
4376515,4379203,2017-06-23,6.39667298e+18
4389280,4373303,2017-06-23,9e+18
193337,2071726,2017-06-23,7.574762e+19
28390,49,2017-06-23,9.998e+20
4376515,4192975,2017-06-23,4.5687240948e+20
4388898,4376515,2017-06-23,5.5e+19
193337,3451982,2017-06-23,9.998e+20
4377727,4389272,2017-06-23,1.9895e+20
193337,4389331,2017-06-23,4.138e+20
4389263,49,2017-06-23,9.8713289573e+20
2069545,4389200,2017-06-23,9.7e+19
193337,332363,2017-06-23,3.7379739e+20
4376515,4226425,2017-06-23,3.50318882e+18
4389293,3278017,2017-06-23,4158000000000000.0
193337,2199733,2017-06-23,2.6019194e+20
4376515,4134536,2017-06-23,8.687854861e+19
49,4211724,2017-06-23,3.370664027e+19
4388871,4376515,2017-06-23,6.81e+20
4376515,1748559,2017-06-23,7.53429772e+18
4224095,461046,2017-06-23,8e+17
4389207,49,2017-06-23,2.6002868305e+20
193337,4379498,2017-06-23,5.7754065e+20
4376515,245751,2017-06-23,7.601841092e+19
193337,330116,2017-06-23,1.9e+20
193337,4389369,2017-06-23,8.719644e+19
193337,2469347,2017-06-23,2.120263e+19
4376515,4383964,2017-06-23,2.564673794e+19
4376515,4227688,2017-06-23,3.8e+18
2712430,305975,2017-06-23,1.1008e+22
4389290,4389291,2017-06-23,1.5e+20
4372005,4389404,2017-06-23,1e+18
193337,251587,2017-06-23,4.180797e+19
193337,4380002,2017-06-23,1.248e+20
4376515,103381,2017-06-23,6.091054304e+19
193337,113119,2017-06-23,7.038077e+19
49,4193353,2017-06-23,6.320122736e+19
4376515,4237748,2017-06-23,2.0590401178e+20
49,4382822,2017-06-23,1e+18
4376515,230787,2017-06-23,3.106382306e+19
4376515,3111861,2017-06-23,5.809573001e+19
14414,14413,2017-06-23,1e+19
4376515,2096207,2017-06-23,1.2898442677e+20
4376515,4192975,2017-06-23,9.03397043e+18
4389287,4389288,2017-06-23,3.234989e+20
4388971,4376515,2017-06-23,5.915124959e+19
4376515,4146367,2017-06-23,1e+20
49,428770,2017-06-23,1.62344622e+18
4376515,4389247,2017-06-23,4.4204226e+17
193337,2708496,2017-06-23,1.88e+19
4376515,4030835,2017-06-23,2.90203991e+18
193337,2000472,2017-06-23,1.00118299e+21
4376515,2063108,2017-06-23,5.912655038e+19
49,4033154,2017-06-23,5.44766833e+18
464950,4224115,2017-06-23,2.5e+19
72360,4389296,2017-06-23,7.3e+20
4248900,4386478,2017-06-23,2.0
4376515,324584,2017-06-23,5.48e+19
4376515,2712669,2017-06-23,4.578e+20
193337,4389374,2017-06-23,1.0274355e+20
4388948,4376515,2017-06-23,2.948199586e+19
4376515,217921,2017-06-23,2.396520492e+19
193337,256370,2017-06-23,1.5e+21
4388979,4376515,2017-06-23,4e+18
4376515,4387178,2017-06-23,4.949561688e+19
49,4374954,2017-06-23,6.1796752417e+20
4376515,4389380,2017-06-23,9.50906168e+18
1976980,4389407,2017-06-23,1.3e+22
193337,4389177,2017-06-23,1.0008e+21
4389362,4389403,2017-06-23,5e+19
193337,111706,2017-06-23,4.28e+19
4376515,21172,2017-06-23,6.34704475e+18
4388986,4389201,2017-06-23,3.22155e+18
193337,4373354,2017-06-23,1.7449e+20
4376515,4241565,2017-06-23,3.164208252e+19
4376515,4246573,2017-06-23,2.2839037433e+20
193337,1950921,2017-06-23,2.9457463e+20
4388944,4376515,2017-06-23,4.2e+20
4376515,4374960,2017-06-23,2.2041245779e+20
2093358,4386672,2017-06-23,2e+20
193337,435558,2017-06-23,2.128022e+19
49,2864,2017-06-23,3.20678e+20
49,345719,2017-06-23,4.9632133682e+20
4376515,4126829,2017-06-23,5.00789474e+18
4388981,4376515,2017-06-23,1.5e+19
4376515,4378388,2017-06-23,2.038299941e+19
4389265,4374533,2017-06-23,9.4708672e+18
4389401,1747716,2017-06-23,1.08e+19
4388916,4376515,2017-06-23,7.94740976e+18
4388904,4376515,2017-06-23,5e+20
4376515,465793,2017-06-23,1.52729891e+19
49,4389365,2017-06-23,1.99e+20
4376515,4379998,2017-06-23,4.3537918886e+20
193337,4375793,2017-06-23,1.8e+18
4389387,4376515,2017-06-23,1e+18
193337,4386603,2017-06-23,1.321426e+19
4388792,4389302,2017-06-23,1.0986951089e+20
4223224,1883184,2017-06-23,1.013186e+20
193337,4388099,2017-06-23,1.043690196e+22
4376515,4386490,2017-06-23,2.006297579e+19
4376515,4389256,2017-06-23,2.86060127e+18
4376515,122020,2017-06-23,4.66585e+20
193337,4389264,2017-06-23,4.8e+18
193337,4389352,2017-06-23,2.6004081e+20
4376515,4389254,2017-06-23,3.963481814e+19
193337,4389326,2017-06-23,1.2e+20
4211594,4389274,2017-06-23,4.99e+19
4376515,4383358,2017-06-23,8.22352092e+18
4389279,4385800,2017-06-23,5.403138e+19
2596759,4389321,2017-06-23,1.37362e+19
341913,324182,2017-06-23,3.416e+20
4376515,4227580,2017-06-23,3.62186824e+18
3064778,4389204,2017-06-23,9.999685e+19
